#REFERENCE 3 47.2332780 26.7604953
81    0.00    0.00   6.01   6.01   0.000    0.00  30.000 1500.000  600.0 0.356   0.00 O1 0  691.4
81    0.00    0.00  12.18  10.01  67.500    0.19   0.500  50.000  200.0 0.356   0.00 O2 1  265.3
14    0.00    0.00    inf 179769313486231570814527423731704356798070567525844996598917476803157260780028538760589558632766878171540458953514382464234321326889464182768467546703537516986049910576551282076245490090389328944075868508455133942304583236903222948165808559332123348274797826204144723168738177180919299881250404026184124858368.00   0.100    0.05   0.000   0.000    0.0 0.356   0.00 O3 2    0.0
81    1.69  -43.61   0.15   0.13  21.100    0.10   0.116   0.661    0.9 0.356  17.76 2 3    0.8
81  -10.32  -31.04   0.14   0.13  53.690    0.07   0.116   0.658    0.9 0.356  17.77 3 4    0.8
81  -20.30   23.79   0.13   0.12 -75.490    0.09   0.109   0.601    0.9 0.356  17.89 4 5    0.7
81  -56.11   10.36   0.13   0.12  79.340    0.10   0.109   0.599    0.9 0.356  17.90 5 6    0.7
81   39.36  -23.31   0.15   0.11  51.760    0.33   0.102   0.540    0.8 0.356  18.04 6 7    0.7
81    0.80    2.77   0.15   0.10 -24.000    0.37   0.099   0.516    0.8 0.356  18.10 7 8    0.7
81   15.27   56.39   0.13   0.10  29.020    0.24   0.098   0.509    0.8 0.356  18.12 8 9    0.7
81   46.55  -52.79   0.15   0.09 -57.050    0.45   0.093   0.462    0.8 0.356  18.25 9 10    0.7
81    4.29  -26.04   0.16   0.09  54.820    0.50   0.092   0.459    0.8 0.356  18.26 10 11    0.7
81  -41.64   29.45   0.14   0.08 -89.970    0.49   0.085   0.402    0.8 0.356  18.44 11 12    0.6
81    0.21    9.90   0.19   0.08 -48.010    0.72   0.082   0.383    0.7 0.356  18.50 12 13    0.6
81    4.62   -1.20   0.09   0.08  54.500    0.15   0.082   0.378    0.7 0.356  18.52 13 14    0.6
81   11.61  -65.34   0.12   0.07 -60.920    0.46   0.079   0.357    0.7 0.356  18.60 14 15    0.6
81   50.28  -38.96   0.08   0.07 -81.440    0.12   0.076   0.337    0.7 0.356  18.68 15 16    0.6
81   29.11   -2.36   0.07   0.06 -55.530    0.07   0.074   0.321    0.7 0.356  18.74 16 17    0.6
81    5.16   20.40   0.09   0.06  65.220    0.43   0.070   0.297    0.7 0.356  18.85 17 18    0.6
81    3.29   -0.96   0.08   0.06  48.100    0.35   0.070   0.294    0.7 0.356  18.86 18 19    0.6
81   27.69  -15.54   0.08   0.06   0.100    0.30   0.068   0.285    0.7 0.356  18.90 19 20    0.6
81  -45.68   16.28   0.06   0.06  61.600    0.10   0.067   0.277    0.7 0.356  18.94 20 21    0.5
